reviewerID,reviewText,overall,asin,helpful,reviewerName,unixReviewTime,summary,reviewTime
AFNG8O2DXRCUV,start bought product amazon replac anoth unit replac anoth anoth anoth unit excit featur product fit need veri reason price need unit take camp long distanc trip keep car emerg pump bike air bed cours spare power laptop charg small devic cell phone smart phone such nice thought go park bring laptop unit work picnic tabl under tree entir afternoon perfect initi hesit read mani review have replac return defect unit due batteri isn wagan duracel unit built power storag first one came unit flat bottom wobbl charg around 34 hour max eager see long keep laptop run much disappoint laptop ran 25 minut befor first coupl beep 35 minut befor beep low voltag becom continu therefor unbear grant ve power hungri thinkpad w510 one use 135w transform anoth invert basic indic constant use 65 watt laptop 30 minut total unaccept unit still run compressor run car vacuum cleaner dc adapt anoth 20 30 minut continu invert stop provid ac power laptop pretti much decid unit weak batteri base frequenc review request exchang amazon amazon sent out second one return first without extra charg second unit isn flat bottom wobbl hard flat surfac equal amount charg time befor 34 hour test replac unit laptop again time 90 minut power befor start beep accept few day later use compressor pump up bike guess compressor gaug wasn work show zero tire rock hard debat whether keep afraid next replac weak bad batteri again end don think safe pump blind guess pressur keep swap pressur tester call amazon again custom rep understood risk gaug work ship anoth one time batteri good second unit around 90 minut power laptop compressor gaug work good notic unit wobbl engin assembl case warp third unit wobbl less first two point thank god test usb charger work requir turn invert switch therefor kick up intern fan bit ridicul run fan charg usb devic bet fan take more power phone charg power loss invert flash light work over bright accept depend situat mayb dark haven test jumper cabl didn need cross finger work point m begin think odd pretti even funni thing 3 unit littl gold oval sticker say qc pass wonder hire qualiti control done befor put sticker second thought don want know bottom line work veri use great one unit balanc featur want 5 star amazon handl 4 star third work unit 5 star wagan outsourc qc depart 3 star overal patienc sens humor laugh whole process updat final chanc use car jumper twice both v6 engin posit batteri termin negat chasi took 2 3 crank car start engin reluct start lead believ batteri strongest updat 2 final situat minivan batteri low crank aaa report 136 crank amp out 600 batteri wagan 13v start car aaa tow guy smaller wagan jump starter start one crank need 15v shot mean keep jumpstart batteri real full readi go time product automat stop charg full becom jumpstart use car batteri weak state still need keep aaa membership,2.0,B000GPV2QA,"[7, 8]",Amazon Customer,1287619200,Third Time (replacement) is the charm!,"10 21, 2010"
A3VY9YIPPDQEWD,previous version jump starter made ust wagan exterior ident unit assum made same manufactur normal recharg two month even use maintain full charg need jump start car forgot charg 5 month unit complet dead tri charg press batteri status button see voltag keep drop tri recharg sever time think batteri complet dead charger adapt dead measur output voltag measur littl over 3 volt take special care adapt damag wire unit use sever time add air sever tire use jump start overal veri bad qualiti vector unit now black decker charg 5 month unit still two red light indic good condit recharg sever hour came back full power jump carri jnc660 jump starter profession unit 1700 peak amp hold charg month still show plenti power unit best expens 130 unit jump start big engin complet dead batteri one general comment those peopl out assess jump starter buy lower cost lower peak amp starter good car weak batteri e engin slow crank over batteri dead engin even slowli crank over starter enough power start car blame jump starter low qualiti see such comment review complet dead batteri need more power jump starter such jnc660 same problem vector starter 300 peak amp start complet dead batteri reason bought jnc660 carri car oldest batteri need buy anoth jump starter keep one each car think buy jnc300xl claim 900 peak amp half price jnc660 review seem veri good made same compani,1.0,B000GPV2QA,"[4, 5]",Bill,1266364800,Low Quality,"02 17, 2010"
A1231ZWZ66NDHF,custom servic extrem slow product start fail take charg contact compani june took 6 day back plus chase down voic email cs dept fail respons per websit promis email rma instruct took sever day sent wrong one sent retail instruct respond instruct made sens final sent correct instruct wait email husband test adaptor w multi meter find out adaptor fail expect pay ship whole unit back didn want pay send back whole thing request send adaptor btw email full spell error name right took three email explain cs adaptor 7 more promis send one juli 7 2 day ago still receiv adaptor email onc again ask told sorri be mail today product use dure summer use camp drive picnic etc etc abil use caus cant charg summer promis ship part month ago find out today ship sent snail mail today california countri va ask remind likelihood get time next use requir weekend high unlik final sold have compressor capabl inflat truck tire creat enough pressur inflat 17 truck rv tire buy anoth dedic compressor compani good custom servic fail point their mention simpl power adaptor last more 6 month item useless charg recommend product,1.0,B000GPV2QA,"[24, 29]",ML,1280880000,Failed in less than a year - companies service is abysmal,"08 4, 2010"
A3AJHQKI482B3S,outa box pleanti power fill dirt bike low tire jump start cold day honda 450x batteri batteri pigtail bike readi batteri tender charger fesatur cross polar plus good packag beat harbor fright model ad bonus invert cvharger camp down side radio veri veri cheesi dial set sound sound radio 1964 havent use jump start today,1.0,B000GPV2QA,"[0, 1]",mrpurcell,1358812800,Great for Off Road dirt bike/radio is lousy,"01 22, 2013"
ASM9ZMLN0CT9Q,cover rip 6 month back section right licens plate despit hole still hold up fit sv perfect blue cover definit look pictur anymor intens sun summer fade pretti quick sure want buy anoth one point keep shop around more durabl one,1.0,B000GU24N0,"[0, 0]",WrappingBag,1384300800,Ripped after just 6 months and the color faded,"11 13, 2013"
A183V87HRP6LA2,need cover bike park outsid cover made cover bike insid keep dust veri thin don think make full year outsid heavi duti one use one dust cover tool box,2.0,B000GU3KHE,"[0, 0]",sage,1370563200,so what,"06 7, 2013"
A3LQUEB84IR3VO,previous nelson rigg lot better qualiti perhap falcon delux case seem cheap plastic fit bit tight purchas xl boulevard c50 windshield smaller one saddlebag realli tight fit return thank amazon purchas falcon 2000 xxl hope work better,2.0,B000GU3KHE,"[1, 1]",Sam,1347926400,Not as great as I thought,"09 18, 2012"
A3W400E8PUFM0Y,first time bike left rain cover leak bike soak wet purchas cover purchas heavi duti one twice price see one,1.0,B000GU3KHE,"[0, 0]",zipdip12,1373500800,LEAKS!,"07 11, 2013"
A2Y8QNUOL9V07I,work need rest adjust back toward kept few week took unless realli long leg won work,2.0,B000GU5IUQ,"[0, 0]",s27,1386633600,Not very good,"12 10, 2013"
A3D2C9UZYWVPTE,lazi husband wouldn put kawasaki bike cruis control harley davidson full dream dresser don know,2.0,B000GZPH2U,"[0, 2]",Sheri Shavlik,1355270400,CrampBuster CB2 Wide,"12 12, 2012"
A2OAAQEAQ9ES55,happi compani veri poor qualiti 3rd charger amazon one replac first two stop work one week first charger get veri hot fan stop work few day arriv use 3 4 time ask replac amazon upgrad 2 6 12 amp model 3 6 15 amp ship shore think better 12 more wrong first ship shore fan start make lot nois stay even batteri done charg stop work connect half dead batteri read fulli charg 100 wasn charg use 20 year old charger back up finish job now second ship shore make three schumach charger one month one right out box cool fan work previous experi charger microprocessor need cool overheat ruin charger stay away compani microprocessor control charger junk notic price jump around amazon purchas charger 52 now coupl week later over 60 don wast hard earn money,1.0,B000H961YI,"[3, 4]",J. Scott,1384992000,Second Replacement is Bad! 3 chargers in one month! Cooling Fan Issues.,"11 21, 2013"
A3F5I3P6PEWUBN,read great review here bought item wal mart took home charg deep cycl marin batteri work fine hour notic seem stall 85 charg more internet read discov common problem unit readout stall given percentag never chang unless unhook rehook batteri instant readout chang 100 now know fact never trust brand new charger tell done charg wors despit be 100 charg unit never switch over trickl charg despit be bill smart charger normal full power charger boil batteri dri leav hook up long spend 45 someth 10 charger junk packag complet lie well now know bet sweet cajon ll never buy schumach anyth again,1.0,B000H961YI,"[27, 34]","md ""md""",1283299200,"Junk, back it goes.","09 1, 2010"
ATIMW8SYGAASW,veri stringi get everywher stain everyth touch seal well hope still oil leak,1.0,B000HBGHB8,"[1, 6]",Todd F. Fogleman,1358985600,stringy,"01 24, 2013"
A1NUTYNSRRPXCU,product appli purpos serv packag veri mislead don judg capac bottl size content half dimens bottl leav person scratch head wonder volum within half empti half full goe weight use such larg bottl besid unseal give impress good deal base volum know review product packag veri mislead,2.0,B000HBIDO2,"[0, 0]",Henry Ting,1403654400,Misleading packaging,"06 25, 2014"
A2VZGCHG3KNJGV,edit take someth away post automak design car run specif spark plug buy whatev work great car avoid spark plug don run well didn work car everyon differ check forum see work best well drive 1998 honda civic ex vtec engin current run ngk v power spark plug origin factori spark plug wire bought spark plug see fuel economi gain mayb power increas merg onto freeway work couldn tell new mpg car went down 36 usual 38 40 price didn match product well tell use right spark plug car key tri eeek out extra mpg spark plug doesn work well tri autolit ngk etc iridium plug tradit copper core work best 45 50 mpg highway standard spark plug save money think spent 16 24 set return buy 3 4 set copper core ngk v power plug whatev fit car thing note replac severley worn spark plug net fuel economi gain put new plug don fool fanci plug shop car check car recommend use usual best option car comput program origin plug differ one money read review see help specif car didn anyth mine one plus amazon amaz return,1.0,B000HDIOX0,"[3, 9]",Dylan Pitcairn,1330560000,"Performance, Really?","03 1, 2012"
A2TT3U4U8NMWEL,load crap instal 2000 civic see real notic benefit hype increas mileag increas fuel economi quicker start etc etc yetto clear perceiv real benefit use paid arm leg realiz itsbenefit civic owner continu use regular ngk plug chang 8 monthsand good go wast more money snake oil plug revert usingth regular plug exhaust use iridium alreadi bought well use,2.0,B000HDIOX0,"[3, 5]",JX,1321401600,Iridium Plugs  NGK,"11 16, 2011"
A3QDPQBJAJC6C,much perfom origin plug work much better use plug now back up,2.0,B000HDIP9I,"[0, 4]",Jaco,1318723200,Not that great,"10 16, 2011"
A3QARO29QNADZK,bought pump seller describ siphon pump want drain gas out boat gas tank gas pump siphon gas guess work fill lawn mower gas cheap worth five dollar,1.0,B000HEBR3I,"[0, 2]",Rmanateejoo,1325462400,Was not worth the money,"01 2, 2012"
A9G6U28R53IVE,bracket come way bigger need fit desir locat confort one miss one mount bolt part bag up heat seal except one baggi 4 washer 4 nut 3 bolt error manufacter packag eveyth seal up tight arriv decid go hella switch make bracket angl iron,2.0,B000HM579K,"[0, 0]",M. Graham,1397692800,Bulky and missing hardware,"04 17, 2014"
A1GO3HYUBF4AHD,good qualiti work 3 inch snow fair easi put hesit slip,2.0,B000HZA2LA,"[0, 0]",Greg,1395964800,"did not work for me, tested 3 times","03 28, 2014"
A6TPHIXWU4Y7K,bought few year ago last 2 year perhap 1 use 2 month save money shop around via internet more reliabl compressor e g camp haus other,2.0,B000IE0YIQ,"[0, 0]",,1355270400,2 Stars for 2 Years,"12 12, 2012"
A2YEOR4XJ8N3QE,drop rate one star use awhil repeat bad design even turn one one hand cigarett lighter adapt cord block switch pump fine pain tail use black decker asi300 air station inflat electr air compressorpric 44 99this littl inflat job quick pump up wheelbarrow tire design use work though even though purchas due abil run ac dc m happi implement work fine cigarett lighter adapt get way ac power cord ac power cord short necessit use extens cord close anyth hope inflat last mold handl top extrud littl more plastic given handi handl two snap attach nook bottom unit smart design handi way guess look someth design committe good idea good don plastic inflat valv metal far perform work fine full blown compressor return due immedi assembl crimp air hose prevent work correct metal inflat valv immedi fail hose negat good think valv black decker inflat work well surpris compani b d provid better design price reason 45 amazon still 45 think includ handl longer ac cord metal valv inflat price dramat 11 8 13 retrospect design realli cumbersom switch occlud dc power cord turn easili without look due power cord block switch gaug next useless hang up set needl thus turn immedi until free set needl kind pointless automat stuck set needl overal pump part work fine cord storag cord attach switch placement well poor gaug make far less satisfactori origin felt,1.0,B000IE0YIQ,"[0, 0]",,1374537600,Badly Designed,"07 23, 2013"
