reviewText,helpful,overall,reviewerID,unixReviewTime,asin,reviewerName,reviewTime,summary
i bought this think it was the wash product was go to return it but did not i use it but it doe not seem to shine ani better than duster or clean towel,"[0, 2]",2.0,A2AXVW7HO5293Q,1384905600,B002BC4N5I,Minnesota Guy,"11 20, 2013",Not worth usiing
yes this product work and it s just as effect as most of the other product out there claim to do the same thing for larg swath of the popul this is probabl ideal spray someth on let it sit and wipe off the offend contamin those peopl will probabl then wash their car and be done for that week what those peopl don realiz is that it s also remov your wax in the area you just use the product this is fine if you re clean your car for full detail job howev if you re an enthusiast you re go to clay your car which is far more effect at remov contamin down to the paint level and you now start with the detail process skip the spray buy some clay and do it right,"[1, 1]",3.0,A25TNBMJ4ZO7RD,1397692800,B002BC4N5I,M. Potvin,"04 17, 2014","There's no magic bullet for bug, oil, or other fallout removal"
my result use this was not veri good it tend to leav light dri wax residu streak that you can not set while dri the car and onli notic later this will promot you to wipe them off which subsequ can leav more swirl on your car i think you are better off not use this and just wax your car normal littl more often,"[0, 1]",2.0,A1F9Z42CFF9IAY,1390694400,B002BC4N5I,T. Tom,"01 26, 2014",Leaves streaks
someon els here also had the same comment it s noisi veri annoy so and skip and bounc leav trail of water real time waster glad to hear it work for some but didn for me problem might be too much flexibl too soft and the part of the blade itself my comparis detail s choic no nois straight blade no water trail veri fast blade,"[0, 0]",1.0,A2FX0I2H21YHD5,1329609600,B002BEI0JQ,"Jack Jones ""ReviewerJack""","02 19, 2012",Not so good
work great on the car bodi but everi time i tri to clean the window it drag and snag everi bit of the way i have yet to find an angl that work when clean the window on my car with this thing howev when clean the bodi of my car this thing work like magic it doesnt snag at all and make dri breez,"[0, 1]",3.0,A39XSKZ81YPLNX,1303257600,B002BELP3Y,Grizzz,"04 20, 2011",works great on car body...not so much on windows
sorri if you can get an origin old stock super deep california water blade for 30 from someon sell old stock merchandis just give up and go back to old fashion chamoi or towel the blade on this new style not so 34 origin 34 one is way too stiff and just doe not work that well the current style california blade are not as good as the older one we have also tri numer knock off style silicon wiper but none or them either have the deep high flexibl blade of the old style origin california water bald whi california water blade chang their great origin design is beyond our comprehens,"[0, 1]",2.0,A1XYOVJW5J06X5,1357689600,B002BELP3Y,Pragmatic,"01 9, 2013",Not as good as an genuine old-style original (wide blade) California Water Blade
this product will take lot of water off but you will still need to thorough dri your car afterward i still use it as it make dri after easier do not expect this to do all the work for you though,"[0, 0]",3.0,A1DK6GCJ9YQJHH,1354492800,B002BELP3Y,Sean Conway,"12 3, 2012",Good Not Great
i want to like this but all it did was squeak and bounc across the glass and the car surfac leav the water behind it was useless,"[0, 0]",1.0,A1F9Z42CFF9IAY,1380067200,B002BELP3Y,T. Tom,"09 25, 2013",Didn't work for me at all
it doe help train slight bent fin but if they are too far mess up it realli cant help much that may not be the fault of the tool but due to the my fin be to bad bent it also make it easi to clean into the fin,"[1, 2]",3.0,A2SCEWWILKJM0H,1381363200,B002BHRXJ6,NiW,"10 10, 2013",Works i guess
yes it will work but it is realli difficult to get it on the fin becaus it is wide and the other straighten on the wheel interfer with your abil to get close to the edg i ve seen some that are straight with one size per rod friend purchas that one and it is much more useabl i also found that the cheap plastic is so flimsi that some of the blade are not even space and this will caus it to press the fin apart uneven will it work yes is there better choic definit,"[0, 0]",1.0,A2AB17IX4CTOLL,1373414400,B002BHRXJ6,poc,"07 10, 2013",Piece of....
i can see how this might work good on big pitch window ac unit and the like but i tri to use it on 22 pitch 5 ton 14 seer modern unit and it is basic useless that tight of pitch caus real problem with the plastic materi success mate with the fin and the plastic got damag right away then on top of that even when use soapi water or lube to tri to eas movement it wouldn effect spread the fin it might be good product for some use but for tight pitch modern larg system it s wast of money,"[0, 0]",2.0,ANC36RGFR9HU4,1377043200,B002BHRXJ6,primeguy,"08 21, 2013",doesnt work well for small pitches
it work and there are lot of size but the handl is awkward to use difficult to get ani leverag if the fin are bad damag,"[0, 0]",3.0,APJ5LNYEUXMEM,1398384000,B002BHRXJ6,Robert D. Keller,"04 25, 2014",coil fin straightener for A/C
the actual lamp i receiv had orang led s and not the yellow one shown in the pictur the light was veri warm or at the yellow end of the spectrum and like an old tungsten lamp i bought one to compar to coupl other sold on amazon and this was the one i like the least the one i thought produc the best white neutral light is the hqrp ba15,"[1, 1]",3.0,A204K1OFE8OB9Y,1335398400,B002BN5ZT0,Winter,"04 26, 2012",Very warm light more like tungsten bulb
i have check engin light on code p0420 i believ on my chevi truck i tri it but it didn work what has happen is my convert has broken up into piec so noth you dump into the fuel is go to fix that issu now my problem is that i can buy replac cat for my 2003 chevi silverado with 5 3l engin that s california legal other then the whole pipe and both convert from the dealer even though if i was in ani other state i could buy convert for like 90 so i guess i ll just pollut for anoth year until either one get certifi or i have to fork out 800 so this stuff won work if your convert is broken up your just wast your money,"[1, 2]",2.0,A4N52S2HDHF4Y,1283558400,B002BVXM92,J. Waldvogel,"09 4, 2010",Still don't know if it works!
i m go to call as i see it and it did not work for me at all i did not think it could realli do what it claim to do and i was optimist hope it could make differ but it did not help at all i use as direct and had no check engin light on but when i fill up after use this product my check engin light came on on the way home from the station i was hope it need more time to work but it keep come back on this did not help at all 30 wast,"[3, 6]",1.0,A1RJ4BW5Z1BNUL,1340755200,B002BVXM92,Rattler,"06 27, 2012",Calling it snake oil
i wish i would have measur my trunk first to see what size i actual need i was abl to tie up the stretch cord to make it work it seem to have done the trick and work as expect,"[0, 1]",3.0,AE3B4JNHK2AWA,1343174400,B002C7DSIK,,"07 25, 2012",Cargo net
this is great net that i use in my mazda cx 5 after 1 day of not even use it the adhes fell of the side of my trunk i have strong bind tape so i just reappli with my own tape and so far it is work i suggest buy this and either use the screw they provid or buy strong bind tape,"[0, 0]",3.0,A1UX9PW1DTT880,1365984000,B002C7DSIK,BChicago,"04 15, 2013",Net works but adhesive is weak
it ok seem solid pretti stretchi the corner are loop it work for what i need it for not super strong wouldn 8217 recommend for hold down load but it 8217 ll keep light stuff from blow out if you can pull it tight over it hook on the corner would be nice,"[0, 0]",3.0,A501FAO4AVC4S,1365984000,B002C7DSIK,jerrod,"04 15, 2013",its ok
i bought this think that it would be better than use an ac extens cord i think it is ok for the smaller 1 25a charger but i m not so sure about use it with the larger 5a charger at 5 amp there might be too much of voltag drop when use this cabl which will caus the charger not to deliv the proper voltag at the batteri termin went back to use just an ac extens cord,"[1, 3]",3.0,A2G7YC89EHUP2G,1361318400,B002DU3TTO,review,"02 20, 2013",I don't think this is good to use with a 5A charger
it s true that it s concentr it s true that it work well you re still better off buy one of the mani qualiti product out there that cost less when it come down to it it s just deterg not rocket scienc mani reput car care brand have good car wash with this product you re pay for the griot s garag mystiqu it s not that they don have product worth buy they definit do but you have to pick and choos they aren all the best and they aren all good valu star deduct for valu in this case,"[6, 6]",3.0,A1SW87O7XJI740,1327536000,B002DZT772,"A. Santic ""topofmurrayhill""","01 26, 2012",Double the bottle size and it'll be worth it
